RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
777,"Montgomery, J",NYY,P,2,3,0,0,0,0,0,0,2,2,0,0,.000,.400,.000,.400,0,0,0,0,0,0,1,2,0,*.**,20,5
777,"Morton, C",HOU,P,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,0,*.**,11,3
777,"Musgrove, J",HOU,P,4,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,1,3.00,22,5
777,"Nicasio, J",STL,P,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,4,1
777,"Nicolino, J",MIA,P,20,11,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,2,0,0,0,0,9,2,4.50,51,13
777,"Nolasco, R",LAA,P,3,5,0,0,0,0,0,0,2,2,0,0,.000,.286,.000,.286,0,0,0,0,0,0,0,0,3,0.00,33,7
777,"Nuno, V",BAL,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,3,1
777,"O'Grady, C",MIA,P,13,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,4,0,*.**,28,9
777,"Okert, S",SF,P,41,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Overton, D",SD,P,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Pagan, E",SEA,P,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,5,2
777,"Parmley, I",TOR,OF,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,3,0,*.**,13,4
777,"Pena, F",LAA,P,24,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250,0,0,0,0,0,0,0,2,0,*.**,13,4
777,"Perez, M",TEX,P,2,6,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,24,6
777,"Peters, D",MIA,P,6,9,1,0,0,0,0,0,0,8,0,0,.000,.000,.000,.000,0,0,2,0,0,0,0,3,0,*.**,50,11
777,"Phelps, D",SEA,P,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Pill, T",NYM,P,7,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,3,0.33,15,5
777,"Pinto, R",PHI,P,25,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Pomeranz, D",BOS,P,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Porcello, R",BOS,P,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,14,4
777,"Quackenbush, K",CIN,P,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Ramirez, J",LAA,P,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,6,3
777,"Ramirez, N",WSH,P,28,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Ramos, E",PHI,P,56,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Ravin, J",LAD,P,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,0,*.**,4,2
777,"Reed, A",HOU,1B,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,2,1.50,27,6
777,"Reed, C",CIN,P,12,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,9,2
777,"Reinheimer, J",ARI,SS,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,1,1.00,18,5
777,"Rios, Y",PHI,P,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Rivera, Y",MIL,3B,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,13,2
777,"Rodriguez, E",BOS,P,3,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,4,1,4.00,18,7
777,"Romero, E",WSH,P,50,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Rosario, A",STL,C,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,3,0,*.**,8,3
777,"Sabathia, C",NYY,P,2,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250,0,0,0,0,0,0,0,0,1,0.00,16,4
777,"Sanchez, A",PIT,P,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,4,1
777,"Sanchez, A",DET,P,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,5,2
777,"Sanchez, T",ATL,C,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Scahill, R",MIL,P,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Schugel, A",PIT,P,30,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500,0,0,0,0,0,0,0,1,0,*.**,7,2
777,"Sewald, P",NYM,P,56,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,6,2
777,"Shipley, B",ARI,P,9,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,1,3.00,22,6
777,"Shoemaker, M",LAA,P,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,5,2
777,"Shreve, C",NYY,P,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,8,2
777,"Sipp, T",HOU,P,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,2,1
777,"Skaggs, T",LAA,P,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Smith, C",OAK,P,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,4,1
777,"Smoker, J",NYM,P,49,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,8,3
777,"Snell, B",TB,P,3,5,0,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167,0,0,1,0,0,0,0,5,0,*.**,21,7
777,"Socolovich, M",STL,P,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,4,1
777,"Storen, D",CIN,P,55,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,3,1
777,"Stripling, R",LAD,P,48,9,2,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,3,0.67,35,9
777,"Strop, P",CHC,P,65,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,2,1
777,"Suarez, A",SF,P,17,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,4,2
777,"Tanaka, M",NYY,P,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,1,0,*.**,12,3
777,"Tazawa, J",MIA,P,53,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,6,1
777,"Tepera, R",TOR,P,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Tepesch, N",TOR,P,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,9,2
777,"Therrien, J",PHI,P,14,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,10,2
777,"Tseng, J",CHC,P,2,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,2,1
777,"Turley, N",MIN,P,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,1,1.00,3,2
777,"Turner, J",WSH,P,16,5,0,0,0,0,0,0,1,2,0,0,.000,.167,.000,.167,0,0,2,0,0,0,0,4,1,4.00,33,8
777,"Velazquez, H",BOS,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,2,1
777,"Washington, D",BAL,1B,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,24,6
777,"Watson, T",LAD,P,68,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Weaver, J",SD,P,8,10,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,4,1,4.00,28,10
777,"Wilhelmsen, T",MIL,P,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Wilk, A",MIN,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,1,1
777,"Wilkerson, A",MIL,P,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,1,2.00,12,4
777,"Wisler, M",ATL,P,20,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,3,0,*.**,7,3
777,"Wittgren, N",MIA,P,34,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,0,*.**,14,4
777,"Wood, B",LAA,P,52,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Yacabonis, J",BAL,P,2,2,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,4,2
777,"Ynoa, G",BAL,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,2,1
777,"Zagunis, M",CHC,LF,7,14,0,0,0,0,0,1,4,6,2,0,.000,.222,.000,.222,0,0,0,0,0,0,0,5,3,1.67,83,18
952,"Abad, F",BOS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Adams, A",WSH,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Albers, M",WSH,P,59,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Alburquerque, A",CWS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Alcantara, S",STL,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Allen, C",CLE,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Altavilla, D",SEA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Alvarez, J",LAA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Anderson, D",PHI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Arano, V",PHI,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Armstrong, S",CLE,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Axford, J",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bailey, A",LAA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Barnes, D",TOR,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Barnes, J",MIL,P,68,0,0,0,0,0,0,0,1,0,0,0,.---,1.000,.---,1.000,0,0,0,0,0,0,0,0,0,-.--,6,1
952,"Barnes, M",BOS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Barnette, T",TEX,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Barrett, J",ARI,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bastardo, A",PIT,P,8,0,0,0,0,0,0,0,1,0,0,0,.---,1.000,.---,1.000,0,0,0,0,0,0,0,0,0,-.--,4,1
952,"Baumann, B",SD,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Beato, P",PHI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Beck, C",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bedrosian, C",LAA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Belisle, M",MIN,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bell, C",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Benoit, J",PIT,P,48,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Betances, D",NYY,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Blanton, J",WSH,P,48,0,0,0,0,0,0,0,1,0,0,0,.---,1.000,.---,1.000,0,0,0,0,0,0,0,0,0,-.--,5,1
952,"Bleier, R",BAL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Blevins, J",NYM,P,70,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Boshers, B",MIN,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bowman, M",STL,P,71,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,1,0,0,0,0,1,0,*.**,2,1
952,"Boxberger, B",TB,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Brach, B",BAL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bracho, S",ARI,P,17,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Breslow, C",CLE,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Britton, Z",BAL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Brothers, R",ATL,P,27,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Broxton, J",STL,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Buchter, R",KC,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Buehler, W",LAD,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bummer, A",CWS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Busenitz, A",MIN,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Bush, M",TEX,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Callahan, J",NYM,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Capps, C",SD,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Carle, S",COL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Casilla, S",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Castillo, F",LAD,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Castro, M",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Castro, S",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Cervenka, H",MIA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Chacin, A",CIN,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Chafin, A",ARI,P,68,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Chapman, A",NYY,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Cingrani, T",LAD,P,43,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Cishek, S",TB,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Claudio, A",TEX,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Clippard, T",HOU,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Collmenter, J",ATL,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Colome, A",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Coulombe, D",OAK,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Crick, K",SF,P,27,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Crockett, K",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Curtis, Z",PHI,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Davis, W",CHC,P,56,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Dayton, G",LAD,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"De La Rosa, J",ARI,P,64,0,1,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,2,0,0,0,0,2,0,*.**,2,2
952,"De La Rosa, R",ARI,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Dermody, M",TOR,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Diaz, J",COL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Diaz, J",HOU,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Diekman, J",TEX,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Doolittle, S",WSH,P,27,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Drake, O",MIL,P,58,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Duffey, T",MIN,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Duke, Z",STL,P,25,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Dull, R",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Dunn, M",COL,P,63,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Dyson, S",SF,P,36,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Edgin, J",NYM,P,44,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Esch, J",SD,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Estevez, C",COL,P,32,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Farquhar, D",CWS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Farrell, L",CHC,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Feliz, N",KC,P,30,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ferrell, J",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Fields, J",LAD,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Fien, C",PHI,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Font, W",LAD,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Fowler, D",OAK,CF,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Frankoff, S",SEA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Garcia, J",MIA,P,64,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Garcia, L",PHI,P,63,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Gardewine, N",TEX,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Giles, K",HOU,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Givens, M",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Glover, K",WSH,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Goeddel, E",NYM,P,30,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Goforth, D",MIL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Gomez, J",SEA,P,17,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Gomez, R",SF,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Goody, N",CLE,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Gott, T",WSH,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
